pl_name,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,sy_dist,sy_disterr1,sy_disterr2
HD 103197 b,1,Radial Velocity,2009,47.84,0.03,-0.03,0,,,,,31.2,2,-2,0,0,,,0,57.1463,0.097,-0.0967
HD 103197 b,1,Radial Velocity,2009,47.84,0.03,-0.03,0,,,,,28.6047,6.3566,-6.3566,0,0,,,0,57.1463,0.097,-0.0967
HD 103720 b,1,Radial Velocity,2014,4.5557,0.0001,-0.0001,0,,,,,197.046,7.945,-7.945,0,0.086,0.024,-0.024,0,45.5352,0.1032,-0.1026
HD 103774 b,1,Radial Velocity,2013,5.8881,0.0005,-0.0005,0,,,,,116,7,-7,0,0.09,0.04,-0.04,0,56.4089,0.1785,-0.1774
HD 103891 b,1,Radial Velocity,2022,1894,19,-21,0,,,,,918.5241,298.7587,-266.97586,0,0.31,0.048,-0.047,0,55.5213,0.4446,-0.4378
HD 103891 b,1,Radial Velocity,2022,1919,14,-15,0,,,,,457.67291,19.0697,-15.89142,0,0.31,0.03,-0.03,0,55.5213,0.4446,-0.4378
HD 103949 b,1,Radial Velocity,2019,120.878,0.446,-0.446,0,,,,,11.2,2.3,-2.3,0,0.19,0.12,-0.12,0,26.4997,0.0538,-0.0537
HD 104067 b,2,Radial Velocity,2009,55.806,0.049,-0.049,0,,,,,50.8528,6.3566,-6.3566,0,0,,,0,20.3632,0.0245,-0.0244
HD 104067 b,2,Radial Velocity,2009,55.828,0.029,-0.029,0,,,,,64.51917,5.40308,-5.40308,0,0.247,0.08,-0.082,0,20.3632,0.0245,-0.0244
HD 104067 b,2,Radial Velocity,2009,55.851,0.017,-0.017,0,,,,,62.1,3.3,-3.2,0,0.123,0.048,-0.051,0,20.3632,0.0245,-0.0244
HD 104067 b,2,Radial Velocity,2009,55.806,0.049,-0.049,0,,,,,58.985,4.287,-4.287,0,0,,,0,20.3632,0.0245,-0.0244
HD 104067 c,2,Radial Velocity,2024,13.8992,0.0047,-0.0037,0,,,,,13.2,1.9,-1.9,0,0.29,0.12,-0.13,0,20.3632,0.0245,-0.0244
HD 10442 b,1,Radial Velocity,2014,1043,9,-9,0,,,,,934.4202,120.7754,-120.7754,0,0.11,0.06,-0.06,0,135.374,1.3395,-1.3395
HD 10442 b,1,Radial Velocity,2014,1053.2,3.4,-3.4,0,,,,,486.2799,273.3338,-273.3338,0,0.09,0.019,-0.019,0,135.374,1.3395,-1.3395
HD 10442 b,1,Radial Velocity,2014,1043,9,-9,0,,,,,667.41,47.67,-47.67,0,0.11,0.06,-0.06,0,135.374,1.3395,-1.3395
HD 10442 b,1,Radial Velocity,2014,1032.3,8.9,-8.9,0,,,,,472.61321,24.15508,-24.15508,0,0.132,0.044,-0.044,0,135.374,1.3395,-1.3395
HD 104985 b,1,Radial Velocity,2003,199.68,0.09,-0.07,0,,,,,1766.80811,34.96112,-38.77507,0,0.047,0.015,-0.028,0,100.576,0.719,-0.719
HD 104985 b,1,Radial Velocity,2003,198.2,0.3,-0.3,0,,,,,2000,0,0,0,0.03,0.02,-0.02,0,100.576,0.719,-0.719
HD 104985 b,1,Radial Velocity,2003,199.505,0.085,-0.085,0,,,,,2637.9,,,0,0.09,0.009,-0.009,0,100.576,0.719,-0.719
HD 105618 b,2,Radial Velocity,2022,10.02245,0.00139,-0.00118,0,,,,,25.42627,2.2248,-2.54263,0,0.455,0.041,-0.038,0,70.0837,0.2478,-0.2462
HD 105618 c,2,Radial Velocity,2022,77114.07158,22860.71764,-10271.15556,0,,,,,8419.59233,1379.37529,-898.50091,0,0.126,0.098,-0.08,0,70.0837,0.2478,-0.2462
HD 105779 b,1,Radial Velocity,2022,2412,55,-52,0,,,,,203.41018,19.0697,-19.0697,0,0,,,0,55.2411,0.17,-0.169
HD 106252 b,1,Radial Velocity,2002,1535,4,-4,0,,,,,3178.28407,247.90616,-232.01474,0,0.48,0.01,-0.01,0,38.185,0.079,-0.0787
HD 106252 b,1,Radial Velocity,2002,1531,4.7,-4.7,0,,,,,2202.5619,85.8141,-85.8141,0,0.48,0.01,-0.01,0,38.185,0.079,-0.0787
HD 106252 b,1,Radial Velocity,2002,1531,4.7,-4.7,0,,,,,2199.29,50.85,-50.85,0,0.482,0.011,-0.011,0,38.185,0.079,-0.0787
HD 106252 b,1,Radial Velocity,2002,1600,18,-18,0,,,,,2402.7948,,,0,0.471,0.028,-0.028,0,38.185,0.079,-0.0787
HD 106252 b,1,Radial Velocity,2002,1600,18,-18,0,,,,,2419.538,124.902,-124.902,0,0.471,0.028,-0.028,0,38.185,0.079,-0.0787
HD 106270 b,1,Radial Velocity,2011,1888,16,-16,0,,,,,3219.6179,85.8141,-85.8141,0,0.185,0.027,-0.027,0,93.808,0.5686,-0.5686
HD 106270 b,1,Radial Velocity,2011,1872,20,-19,0,,,,,3108.3774,88.9924,-88.9924,0,0.197,0.035,-0.035,0,93.808,0.5686,-0.5686
HD 106270 b,1,Radial Velocity,2011,2890,390,-390,0,,,,,3496,254.3,-254.3,0,0.402,0.054,-0.054,0,93.808,0.5686,-0.5686
HD 106270 b,1,Radial Velocity,2011,1890,20,-20,0,,,,,3623.24384,731.00534,-381.39409,0,0.213,0.035,-0.036,0,93.808,0.5686,-0.5686
HD 10647 b,1,Radial Velocity,2006,989.2,8.1,-8.1,0,,,,,298.75,25.43,-25.43,0,0.15,0.08,-0.08,0,17.3357,0.0223,-0.0223
HD 10647 b,1,Radial Velocity,2006,1003,56,-56,0,,,,,295.57,57.21,-57.21,0,0.16,0.22,-0.22,0,17.3357,0.0223,-0.0223
HD 106515 A b,1,Radial Velocity,2012,3626,11,-12,0,,,,,6006.95689,476.74261,-444.95977,0,0.571,0.012,-0.012,0,34.0915,0.0856,-0.0851
HD 106515 A b,1,Radial Velocity,2012,3630,12,-12,0,,,,,3054.22,44.49,-44.49,0,0.572,0.011,-0.011,0,34.0915,0.0856,-0.0851
HD 106515 A b,1,Radial Velocity,2012,3586.86089,59.17074,-34.26066,0,,,,,3025.09078,2029.33438,-40.68204,0,0.565,0.021,-0.025,0,34.0915,0.0856,-0.0851
HD 106515 A b,1,Radial Velocity,2012,,,,,,,,,2885.8964,63.566,-63.566,0,,,,,34.0915,0.0856,-0.0851
HD 10697 b,1,Radial Velocity,1999,1075.3799,0.82091,-0.74513,0,,,,,1825.28854,321.32452,-91.85241,0,0.104,0.009,-0.008,0,33.1205,0.0442,-0.0442
HD 10697 b,1,Radial Velocity,1999,1075.65,0.64,-0.64,0,,,,,2030.92352,41.31769,-41.31769,0,0.0998,0.0082,-0.0082,0,33.1205,0.0442,-0.0442
HD 10697 b,1,Radial Velocity,1999,1076.4,2.4,-2.4,0,,,,,2027.7,168.4,-168.4,0,0.1023,0.0096,-0.0096,0,33.1205,0.0442,-0.0442
HD 10697 b,1,Radial Velocity,1999,1075.5,0.69,-0.69,0,,,,,2151.69832,282.86728,-177.98391,0,0.1035,0.0072,-0.0073,0,33.1205,0.0442,-0.0442
HD 10697 b,1,Radial Velocity,1999,1075.2,1.5,-1.5,0,,,,,1973.64,47.67,-47.67,0,0.099,0.007,-0.007,0,33.1205,0.0442,-0.0442
HD 10697 b,1,Radial Velocity,1999,1075.69,0.82,-0.82,0,,,,,2028.70889,24.79074,-24.79074,0,0.1043,0.0083,-0.0083,0,33.1205,0.0442,-0.0442
HD 107148 b,2,Radial Velocity,2005,77.181,0.023,-0.024,0,,,,,64.51917,4.4496,-4.76743,0,0.174,0.071,-0.075,0,49.4156,0.116,-0.1154
HD 107148 b,2,Radial Velocity,2005,48.056,0.057,-0.057,0,,,,,66.741,11.441,-11.441,0,0.05,0.17,-0.17,0,49.4156,0.116,-0.1154
HD 107148 c,2,Radial Velocity,2021,18.3267,0.0022,-0.0024,0,,,,,19.89606,3.08294,-3.11472,0,0.34,0.13,-0.16,0,49.4156,0.116,-0.1154
HD 108147 b,1,Radial Velocity,2002,10.8985,0.0045,-0.0045,0,,,,,82.95,12.713,-12.713,0,0.53,0.12,-0.12,0,38.92,0.0488,-0.0487
HD 108147 b,1,Radial Velocity,2002,10.901,0.001,-0.001,0,,,,,127.132,,,0,0.498,0.025,-0.025,0,38.92,0.0488,-0.0487
HD 108202 b,1,Radial Velocity,2023,2990,54,-51,0,,,,,953.48522,222.47988,-158.9142,0,0.52,0.04,-0.03,0,38.6846,0.0675,-0.0673
HD 108341 b,1,Radial Velocity,2014,1129,6,-8,0,,,,,1112.4,1080.6,-381.4,0,0.85,0.09,-0.08,0,48.9102,0.0618,-0.0615
HD 108341 b,1,Radial Velocity,2014,1148,4,-4,0,,,,,715.11392,225.65817,-79.4571,0,0.769,0.021,-0.01,0,48.9102,0.0618,-0.0615
HD 108863 b,1,Radial Velocity,2011,443.39999,4.2,-4.2,0,,,,,902.6372,133.4886,-133.4886,0,0,,,0,164.742,1.3265,-1.3265
HD 108863 b,1,Radial Velocity,2011,443.4,4.2,-4.2,0,,,,,826.3,63.6,-63.6,0,0.06,,,0,164.742,1.3265,-1.3265
HD 108863 b,1,Radial Velocity,2011,437.7,2.8,-2.8,0,,,,,767.24162,24.79074,-24.79074,0,0.032,0.027,-0.027,0,164.742,1.3265,-1.3265
HD 108874 b,2,Radial Velocity,2002,394.48,0.6,-0.6,0,,,,,426,41,-41,0,0.128,0.022,-0.022,0,59.5175,0.1585,-0.1576
HD 108874 b,2,Radial Velocity,2002,397.5,0.4,-0.4,0,,,,,543.47,,,0,0.17,0.06,-0.06,0,59.5175,0.1585,-0.1576
HD 108874 b,2,Radial Velocity,2002,395.38,0.22,-0.21,0,,,,,419.5335,14.93794,-14.93794,0,0.144,0.016,-0.016,0,59.5175,0.1585,-0.1576
HD 108874 b,2,Radial Velocity,2002,394.48123,0.6,-0.6,0,,,,,451.3186,28.6047,-28.6047,0,0.13,0.02,-0.02,0,59.5175,0.1585,-0.1576
HD 108874 b,2,Radial Velocity,2002,395.8,0.6,-0.6,0,,,,,409.98,19.07,-19.07,0,0.082,0.021,-0.021,0,59.5175,0.1585,-0.1576
HD 108874 b,2,Radial Velocity,2002,,,,,,,,,431.595,,,0,0.068,,,0,59.5175,0.1585,-0.1576
HD 108874 b,2,Radial Velocity,2002,395.4,2.5,-2.5,0,,,,,432.23,41.32,-41.32,0,0.07,0.04,-0.04,0,59.5175,0.1585,-0.1576
HD 108874 c,2,Radial Velocity,2005,1680,24,-24,0,,,,,338.2,31,-31,0,0.273,0.04,-0.04,0,59.5175,0.1585,-0.1576
HD 108874 c,2,Radial Velocity,2005,,,,,,,,,320.359,,,0,0.252,,,0,59.5175,0.1585,-0.1576
HD 108874 c,2,Radial Velocity,2005,1743.2,9.3,-9.5,0,,,,,362.00656,16.52708,-15.89142,0,0.265,0.03,-0.031,0,59.5175,0.1585,-0.1576
HD 108874 c,2,Radial Velocity,2005,1624,23,-23,0,,,,,314.64,19.07,-19.07,0,0.239,0.031,-0.031,0,59.5175,0.1585,-0.1576
HD 108874 c,2,Radial Velocity,2005,1605.8,88,-88,0,,,,,323.537,95.3,-95.3,0,0.25,0.07,-0.07,0,59.5175,0.1585,-0.1576
HD 109246 b,1,Radial Velocity,2010,68.27,0.13,-0.13,0,,,,,244.72,28.6,-28.6,0,0.12,0.04,-0.04,0,67.8349,0.1236,-0.1232
HD 109246 b,1,Radial Velocity,2010,68.27,0.13,-0.13,0,,,,,273.3338,79.4575,-79.4575,0,0.12,0.04,-0.04,0,67.8349,0.1236,-0.1232
HD 109271 b,2,Radial Velocity,2013,7.8543,0.0009,-0.0009,0,,,,,17.162,1.271,-1.271,0,0.25,0.08,-0.08,0,55.8716,0.2082,-0.2068
HD 109271 c,2,Radial Velocity,2013,30.93,0.02,-0.02,0,,,,,24.154,2.225,-2.225,0,0.15,0.09,-0.09,0,55.8716,0.2082,-0.2068
HD 109286 b,1,Radial Velocity,2021,520.1,2.3,-2.3,0,,,,,950.30694,47.67426,-47.67426,0,0.338,0.034,-0.035,0,55.4156,0.157,-0.1562
HD 109749 b,1,Radial Velocity,2005,5.24,0.002,-0.002,0,,,,,88.989,5.085,-5.085,0,0.01,0.01,-0.01,0,63.0821,0.2965,-0.2938
HD 109749 b,1,Radial Velocity,2005,5.239891,0.000099,-0.000099,0,,,,,85.8141,14.30235,-14.30235,0,0,,,0,63.0821,0.2965,-0.2938
HD 109749 b,1,Radial Velocity,2005,5.24,0.002,-0.002,0,,,,,88.9924,3.1783,-3.1783,0,0,,,0,63.0821,0.2965,-0.2938
HD 10975 b,1,Radial Velocity,2021,283.8,12.7,-0.1,0,,,,,143.02278,19.0697,-47.67426,0,0.442,0.04,-0.389,0,116.506,0.975,-0.975
HD 109988 b,1,Radial Velocity,2022,17132.15854,3942.55441,-2033.89457,0,,,,,6935.33367,719.88134,-1320.57703,0,0.056,0.036,-0.034,0,42.5279,0.0817,-0.0813
HD 110014 b,1,Radial Velocity,2009,936.4,44.5,-44.5,0,,,,,4344.7361,731.009,-731.009,0,0.06,0.09,-0.09,0,100.758,1.97315,-1.97315
HD 110014 b,1,Radial Velocity,2009,,,,,,,,,3464.2,317.8,-444.9,0,,,,,100.758,1.97315,-1.97315
HD 110014 b,1,Radial Velocity,2009,835.477,6.04,-6.04,0,,,,,3524.59,317.82,-317.82,0,0.462,0.069,-0.069,0,100.758,1.97315,-1.97315
HD 110113 c,2,Radial Velocity,2021,6.744,0.008,-0.009,0,,,,,10.5,1.2,-1.2,0,0.045,0.079,-0.038,0,106.307,0.724,-0.715
HD 110113 c,2,Radial Velocity,2021,6.74187956,0.00001918,-0.00001918,0,2.114,4.644,-4.644,0,,,,,,,,,106.307,0.724,-0.715
HD 110537 b,1,Radial Velocity,2022,24469.67342,9917.49437,-7987.53151,0,,,,,8612.832,4053.90133,-2857.27738,0,0.401,0.115,-0.152,0,45.0858,0.0975,-0.097
HD 11112 b,1,Radial Velocity,2022,17244.90764,3936.68342,-1253.09468,0,,,,,2598.56506,199.27841,-1017.0509,0,0.285,0.114,-0.202,0,44.3804,0.0549,-0.0548
HD 111232 b,2,Radial Velocity,2003,1143,14,-14,0,,,,,2161.15,,,0,0.2,0.01,-0.01,0,28.9571,0.0362,-0.0361
HD 111232 b,2,Radial Velocity,2003,1168.69,0.31,-0.31,0,,,,,2374.1782,190.69704,-82.63539,0,0.2083,0.0025,-0.0023,0,28.9571,0.0362,-0.0361
HD 111232 b,2,Radial Velocity,2003,1169.13202,0.6138,-0.39663,0,,,,,2531.50326,358.51044,-152.23981,0,0.214,0.005,-0.003,0,28.9571,0.0362,-0.0361
HD 111232 b,2,Radial Velocity,2003,1143,14,-14,0,,,,,2269.3062,60.3877,-60.3877,0,0.2,0.01,-0.01,0,28.9571,0.0362,-0.0361
HD 111232 b,2,Radial Velocity,2003,1118,30,-30,0,,,,,2129.461,,,0,0.19,0.1,-0.1,0,28.9571,0.0362,-0.0361
HD 111232 c,2,Radial Velocity,2022,26472.44623,5155.42268,-4507.69327,0,,,,,5740.93452,1337.73977,-512.33939,0,0.558,0.027,-0.028,0,28.9571,0.0362,-0.0361
HD 111232 c,2,Radial Velocity,2022,32100,13500,-9860,0,,,,,6579.04802,1080.61658,-1017.0509,0,0.326,0.1,-0.093,0,28.9571,0.0362,-0.0361
HD 111591 b,1,Radial Velocity,2017,1056.4,14.3,-14.3,0,,,,,1398.452,127.132,-127.132,0,0.26,0.1,-0.1,0,114.166,0.702,-0.693
HD 111998 b,1,Radial Velocity,2016,810,6,-5,0,,,,,1525.57635,63.56568,-63.56568,0,0.13,0.05,-0.04,0,33.2237,0.0603,-0.06
HD 111998 b,1,Radial Velocity,2016,825.9,6.2,-6.2,0,,,,,1433.4133,158.915,-158.915,0,0.03,0.04,-0.04,0,33.2237,0.0603,-0.06
HD 112300 b,1,Radial Velocity,2023,466.63,1.47,-1.28,0,,,,,5031.22368,740.54019,-870.84984,0,0.36,0.06,-0.11,0,62.07324,3.39072,-3.39072
HD 112570 b,1,Radial Velocity,2023,2615,85,-77,0,,,,,1086.97315,444.95977,-266.97586,0,0.2,0.16,-0.14,0,101.166,0.479,-0.474
HD 112640 b,1,Radial Velocity,2020,613.2,5.8,-5.8,0,,,,,1589.15,317.83,-317.83,0,0.24,0.18,-0.18,0,323.335,2.496,-2.458
HD 113337 b,2,Radial Velocity,2013,,,,,,,,,985.273,63.566,-63.566,0,,,,,36.18,0.0565,-0.0563
HD 113337 b,2,Radial Velocity,2013,317.58639,1.62423,-1.4301,0,,,,,1035.80278,119.82131,-129.99182,0,0.28,0.036,-0.041,0,36.18,0.0565,-0.0563
HD 113337 b,2,Radial Velocity,2013,324,1.7,-3.3,0,,,,,899.42,76.28,-76.28,0,0.46,0.04,-0.04,0,36.18,0.0565,-0.0563
HD 113337 c,2,Radial Velocity,2022,5429.93477,452.06707,-283.91966,0,,,,,6299.67686,772.32303,-818.40815,0,0.164,0.057,-0.056,0,36.18,0.0565,-0.0563
HD 11343 c,2,Radial Velocity,2022,228.53731,3.24097,-3.78842,0,,,,,255.53404,52.75952,-50.85255,0,0.169,0.142,-0.102,0,155.121,0.638,-0.634
HD 113538 b,2,Radial Velocity,2010,663.2,8.4,-7.4,0,,,,,114.41,12.71,-12.71,0,0.14,0.08,-0.08,0,16.2817,0.0139,-0.014
HD 113538 b,2,Radial Velocity,2010,263.3,2.3,-2.3,0,,,,,85.81,25.43,-25.43,0,0.61,0.11,-0.11,0,16.2817,0.0139,-0.014
HD 113538 c,2,Radial Velocity,2010,1657,48,-48,0,,,,,225.65,19.07,-19.07,0,0.32,0.06,-0.06,0,16.2817,0.0139,-0.014
HD 113538 c,2,Radial Velocity,2010,1818,25,-22,0,,,,,295.57,19.07,-19.07,0,0.2,0.04,-0.04,0,16.2817,0.0139,-0.014
HD 113996 b,1,Radial Velocity,2017,610.2,3.8,-3.8,0,,,,,2002.329,317.83,-317.83,0,0.28,0.12,-0.12,0,116.334,5.332,-4.89
HD 114082 b,1,Radial Velocity,2022,109.75,0.4,-0.37,0,11.209,0.336,-0.336,0,2542.62726,317.82841,-317.82841,0,0.395,0.037,-0.039,0,95.3906,0.4518,-0.4476
HD 114386 b,1,Radial Velocity,2003,937.7,15.6,-15.6,0,,,,,394.09,,,0,0.23,0.03,-0.03,0,27.9243,0.0404,-0.0404
HD 114386 b,1,Radial Velocity,2003,937.70001,16,-16,0,,,,,362.3262,41.3179,-41.3179,0,0.23,0.03,-0.03,0,27.9243,0.0404,-0.0404
HD 114613 b,1,Radial Velocity,2014,4000,120,-120,0,,,,,113.46531,10.17056,-10.17056,0,0.458,0.089,-0.089,0,20.2836,0.0914,-0.0906
HD 114613 b,1,Radial Velocity,2014,3827,105,-105,0,,,,,152.55,12.71,-12.71,0,0.25,0.08,-0.08,0,20.2836,0.0914,-0.0906
HD 114729 b,1,Radial Velocity,2002,1114,15,-15,0,,,,,301.93,31.78,-31.78,0,0.167,0.055,-0.055,0,37.8063,0.0518,-0.0517
HD 114729 b,1,Radial Velocity,2002,1132.7,3.5,-3.7,0,,,,,283.50294,16.84491,-16.84491,0,0.098,0.048,-0.05,0,37.8063,0.0518,-0.0517
HD 114729 b,1,Radial Velocity,2002,1135,9,-9,0,,,,,266.97,,,0,0.32,0.18,-0.18,0,37.8063,0.0518,-0.0517
HD 114729 b,1,Radial Velocity,2002,1114,15,-15,0,,,,,346.4347,28.6047,-28.6047,0,0.17,0.05,-0.05,0,37.8063,0.0518,-0.0517
HD 114729 b,1,Radial Velocity,2002,1121.79,3.53,-3.43,0,,,,,262.20975,2.22481,-2.22481,0,0.079,0.029,-0.032,0,37.8063,0.0518,-0.0517
HD 114783 b,2,Radial Velocity,2001,496.9,2.3,-2.3,0,,,,,328.6,28.3,-28.3,0,0.085,0.033,-0.033,0,21.0628,0.0285,-0.0284
HD 114783 b,2,Radial Velocity,2001,501,14,-14,0,,,,,317.83,,,0,0.1,0.08,-0.08,0,21.0628,0.0285,-0.0284
HD 114783 b,2,Radial Velocity,2001,492.56,0.34,-0.35,0,,,,,328.31674,10.80617,-10.80617,0,0.126,0.016,-0.016,0,21.0628,0.0285,-0.0284
HD 114783 b,2,Radial Velocity,2001,493.7,1.8,-1.8,0,,,,,349.6,19.07,-19.07,0,0.144,0.032,-0.032,0,21.0628,0.0285,-0.0284
HD 114783 c,2,Radial Velocity,2018,4340,130,-110,0,,,,,209.44892,14.62011,-14.62011,0,0.114,0.058,-0.058,0,21.0628,0.0285,-0.0284
HD 114783 c,2,Radial Velocity,2018,4352,88,-76,0,,,,,603.87397,158.9142,-127.13136,0,0.05,0.04,-0.03,0,21.0628,0.0285,-0.0284
HD 114783 c,2,Radial Velocity,2018,4319,151,-130,0,,,,,194.19413,17.79848,-16.84499,0,0,0.091,-0.085,0,21.0628,0.0285,-0.0284
HD 11505 b,1,Radial Velocity,2022,32669.22247,12712.99788,-7172.26632,0,,,,,2510.52659,1031.35318,-541.26178,0,0.144,0.011,-0.056,0,38.9679,0.1628,-0.1615
HD 11506 b,3,Radial Velocity,2007,1622.1,2.1,-2.1,0,,,,,1535.1189,165.2716,-165.2716,0,0.3743,0.0053,-0.0053,0,51.261,0.1351,-0.1343
HD 11506 b,3,Radial Velocity,2007,1405,45,-45,0,,,,,1506.45,,,0,0.3,0.1,-0.1,0,51.261,0.1351,-0.1343
HD 11506 b,3,Radial Velocity,2007,1270.2,193.5,-94.9,0,,,,,1093.29,286.03,-149.37,0,0.22,0.25,-0.12,0,51.261,0.1351,-0.1343
HD 11506 b,3,Radial Velocity,2007,1405,45,-45,0,,,,,1760.7782,92.1707,-92.1707,0,0.3,0.1,-0.1,0,51.261,0.1351,-0.1343
HD 11506 b,3,Radial Velocity,2007,1613.74017,4.3363,-4.52954,0,,,,,1551.00263,631.20722,-105.83686,0,0.391,0.01,-0.01,0,51.261,0.1351,-0.1343
HD 11506 b,3,Radial Velocity,2007,1627.5,5.9,-5.9,0,,,,,1338.01,22.25,-22.25,0,0.37,0.01,-0.01,0,51.261,0.1351,-0.1343
HD 11506 c,3,Radial Velocity,2008,223.6,0.6,-0.6,0,,,,,114.41,6.36,-6.36,0,0.24,0.05,-0.05,0,51.261,0.1351,-0.1343
HD 11506 c,3,Radial Velocity,2008,170.455,3.285,-6.205,0,,,,,260.61,98.52,-158.91,0,0.42,0.2,-0.42,0,51.261,0.1351,-0.1343
HD 11506 c,3,Radial Velocity,2008,223.95986,0.67408,-0.64624,0,,,,,117.27868,12.71314,-14.93794,0,0.233,0.072,-0.077,0,51.261,0.1351,-0.1343
HD 11506 c,3,Radial Velocity,2008,223.41,0.32,-0.32,0,,,,,129.67464,18.11631,-18.11631,0,0.193,0.038,-0.038,0,51.261,0.1351,-0.1343
HD 11506 d,3,Radial Velocity,2022,14723.57452,2801.31728,-2758.84505,0,,,,,2346.52713,640.42424,-344.84382,0,0.061,0.028,-0.022,0,51.261,0.1351,-0.1343
HD 115404 A b,2,Radial Velocity,2022,10.49488,0.00141,-0.00167,0,,,,,30.82936,6.35657,-6.99222,0,0.232,0.197,-0.138,0,10.9816,0.0044,-0.0044
HD 115404 A c,2,Radial Velocity,2022,15319.22517,7240.32595,-3541.36457,0,,,,,3279.67133,468.16124,-384.25454,0,0.211,0.173,-0.102,0,10.9816,0.0044,-0.0044
HD 115954 b,1,Radial Velocity,2021,3700,1500,-390,0,,,,,2634.79749,238.37131,-184.34048,0,0.487,0.095,-0.041,0,87.6437,0.2763,-0.2747
HD 115954 b,1,Radial Velocity,2021,3230,140,-180,0,,,,,2685.65004,193.87533,-146.20107,0,0.457,0.025,-0.026,0,87.6437,0.2763,-0.2747
HD 116029 b,2,Radial Velocity,2011,670,11,-11,0,,,,,667.4,63.6,-63.6,0,0.054,,,0,123.245,0.588,-0.588
HD 116029 b,2,Radial Velocity,2011,670,11,-11,0,,,,,444.962,92.1707,-92.1707,0,0,,,0,123.245,0.588,-0.588
HD 116029 c,2,Radial Velocity,2018,907,30,-29,0,,,,,403.6441,47.6745,-47.6745,0,0.038,0.127,-0.075,0,123.245,0.588,-0.588
HD 117207 b,1,Radial Velocity,2004,2597,41,-41,0,,,,,597,54,-54,0,0.144,0.035,-0.035,0,32.3547,0.0524,-0.0522
HD 117207 b,1,Radial Velocity,2004,2628,21,-20,0,,,,,603.877,22.2481,-19.0698,0,0.15,0.026,-0.027,0,32.3547,0.0524,-0.0522
HD 117207 b,1,Radial Velocity,2004,2627.08,63.51,-63.51,0,,,,,654.7298,,,0,0.16,0.05,-0.05,0,32.3547,0.0524,-0.0522
HD 117207 b,1,Radial Velocity,2004,2606,12,-13,0,,,,,669.34663,50.85255,-28.28673,0,0.04,0.026,-0.024,0,32.3547,0.0524,-0.0522
HD 117207 b,1,Radial Velocity,2004,2621.75,8.37,-8.53,0,,,,,612.14058,10.80622,-10.80622,0,0.157,0.013,-0.013,0,32.3547,0.0524,-0.0522
HD 117207 b,1,Radial Velocity,2004,2597,41,-41,0,,,,,549.8459,34.9613,-34.9613,0,0.14,0.04,-0.04,0,32.3547,0.0524,-0.0522
HD 117207 b,1,Radial Velocity,2004,2615,14,-14,0,,,,,594.33912,24.47279,-23.5193,0,0.142,0.027,-0.026,0,32.3547,0.0524,-0.0522
HD 11755 b,1,Radial Velocity,2015,433.7,3.2,-3.2,0,,,,,2065.895,317.83,-317.83,0,0.19,0.1,-0.1,0,235.045,1.616,-1.595
HD 11755 b,1,Radial Velocity,2015,433.70001,3.2,-3.2,0,,,,,1789.3829,292.4036,-292.4036,0,0.19,0.1,-0.1,0,235.045,1.616,-1.595
HD 117618 b,1,Radial Velocity,2004,25.827,0.019,-0.019,0,,,,,60.3877,12.7132,-12.7132,0,0.42,0.17,-0.17,0,37.7781,0.0924,-0.0919
HD 117618 b,1,Radial Velocity,2004,25.8,0.004,-0.004,0,,,,,55.30242,4.44962,-4.44962,0,0.15,0.07,-0.07,0,37.7781,0.0924,-0.0919
HD 117618 b,1,Radial Velocity,2004,25.8,0.5,-0.5,0,,,,,50.8528,9.5349,-9.5349,0,0.37,0.1,-0.1,0,37.7781,0.0924,-0.0919
HD 117618 b,1,Radial Velocity,2004,25.827,0.019,-0.019,0,,,,,56.6,6.7,-6.7,0,0.42,0.17,-0.17,0,37.7781,0.0924,-0.0919
HD 118203 b,1,Radial Velocity,2005,6.1335,0.0006,-0.0006,0,,,,,677,,,0,0.309,0.014,-0.014,0,92.2589,0.2364,-0.2352
HD 118203 b,1,Radial Velocity,2005,6.1335,0.0006,-0.0006,0,,,,,886.7457,79.4575,-79.4575,0,0.31,0.01,-0.01,0,92.2589,0.2364,-0.2352
HD 118203 b,1,Radial Velocity,2005,6.1349783,0.0000165,-0.0000165,0,13.138,0.76,-0.76,0,,,,,,,,,92.2589,0.2364,-0.2352
HD 118203 b,1,Radial Velocity,2005,6.1349847,0.000002,-0.000002,0,12.061,0.392,-0.392,0,725.28442,14.30228,-14.30228,0,0.316,0.02,-0.02,0,92.2589,0.2364,-0.2352
HD 118203 b,1,Radial Velocity,2005,6.134985,0.000029,-0.00003,0,12.733,0.325,-0.314,0,688.41633,23.5193,-25.10844,0,0.314,0.017,-0.017,0,92.2589,0.2364,-0.2352
HD 11964 b,2,Radial Velocity,2005,2110,270,-270,0,,,,,193.9,31.8,-31.8,0,0.06,0.17,-0.17,0,33.5369,0.0428,-0.0428
HD 11964 b,2,Radial Velocity,2005,1945,26,-26,0,,,,,198,18,-18,0,0.041,0.047,-0.047,0,33.5369,0.0428,-0.0428
